Transaction_ID,Transaction_Amount,Timestamp,Location,Transaction_Type,Is_Fraudulent,Transaction_Frequency,Average_Transaction_Amount,Time_Since_Last_Transaction,Deviation_From_Avg
TID03979,253.81,2023-06-15 18:00:00,City_D,Withdrawal,0,18,1593.49,50,-1339.68
TID03980,2131.18,2023-06-15 19:00:00,City_A,Purchase,0,9,1457.29,46,673.89
TID03981,4161.99,2023-06-15 20:00:00,City_D,Purchase,0,4,750.24,88,3411.75
TID03982,4028.44,2023-06-15 21:00:00,City_A,Purchase,0,41,288.49,43,3739.95
TID03983,1122.37,2023-06-15 22:00:00,City_C,Transfer,0,25,472.83,10,649.54
TID03984,1131.17,2023-06-15 23:00:00,City_A,Purchase,0,34,1736.43,95,-605.26
TID03985,4086.71,2023-06-16 00:00:00,City_B,Purchase,0,9,1721.8,20,2364.91
TID03986,4652.06,2023-06-16 01:00:00,City_C,Transfer,0,9,1905.54,16,2746.52
TID03987,477.71,2023-06-16 02:00:00,City_B,Purchase,0,18,198.18,78,279.53
TID03988,2250.84,2023-06-16 03:00:00,City_B,Withdrawal,0,11,1096.78,3,1154.06
TID03989,1687.93,2023-06-16 04:00:00,City_B,Purchase,0,13,1314.93,30,373.0
TID03990,4353.57,2023-06-16 05:00:00,City_D,Purchase,0,38,1435.78,18,2917.79
TID03991,418.54,2023-06-16 06:00:00,City_B,Purchase,0,9,1305.53,59,-886.99
TID03992,1056.42,2023-06-16 07:00:00,City_C,Withdrawal,0,16,1551.52,70,-495.1
TID03993,3762.59,2023-06-16 08:00:00,City_A,Withdrawal,0,4,750.97,84,3011.62
TID03994,257.42,2023-06-16 09:00:00,City_B,Withdrawal,0,34,399.89,35,-142.47
TID03995,2463.18,2023-06-16 10:00:00,City_C,Withdrawal,0,7,448.94,19,2014.24
TID03996,2211.09,2023-06-16 11:00:00,City_B,Transfer,0,15,73.36,26,2137.73
TID03997,1672.67,2023-06-16 12:00:00,City_A,Withdrawal,0,38,733.13,35,939.54
TID03998,1973.47,2023-06-16 13:00:00,City_C,Withdrawal,0,11,228.9,76,1744.57
TID03999,2650.17,2023-06-16 14:00:00,City_C,Withdrawal,0,32,676.9,72,1973.27
TID04000,807.68,2023-06-16 15:00:00,City_A,Withdrawal,0,27,1275.01,57,-467.33
TID04001,2860.41,2023-06-16 16:00:00,City_C,Transfer,0,30,1794.23,49,1066.18
TID04002,4027.36,2023-06-16 17:00:00,City_A,Purchase,0,17,1687.23,10,2340.13
TID04003,3801.04,2023-06-16 18:00:00,City_C,Purchase,0,36,542.71,85,3258.33
TID04004,770.35,2023-06-16 19:00:00,City_C,Withdrawal,0,19,311.46,29,458.89
TID04005,747.1,2023-06-16 20:00:00,City_A,Withdrawal,0,7,426.49,95,320.61
TID04006,1341.6,2023-06-16 21:00:00,City_A,Withdrawal,0,43,1943.42,71,-601.82
TID04007,1806.01,2023-06-16 22:00:00,City_C,Purchase,0,45,1121.48,98,684.53
TID04008,2042.87,2023-06-16 23:00:00,City_C,Purchase,0,21,405.88,98,1636.99
TID04009,3398.81,2023-06-17 00:00:00,City_A,Withdrawal,0,28,1689.46,94,1709.35
TID04010,284.35,2023-06-17 01:00:00,City_D,Purchase,0,3,820.62,68,-536.27
TID04011,174.33,2023-06-17 02:00:00,City_A,Transfer,0,14,1803.48,94,-1629.15
TID04012,1960.16,2023-06-17 03:00:00,City_C,Withdrawal,0,2,558.32,89,1401.84
TID04013,3486.12,2023-06-17 04:00:00,City_C,Withdrawal,0,29,816.78,78,2669.34
TID04014,967.98,2023-06-17 05:00:00,City_C,Transfer,0,18,1034.65,24,-66.67
TID04015,3207.88,2023-06-17 06:00:00,City_A,Transfer,0,37,1790.6,43,1417.28
TID04016,1299.88,2023-06-17 07:00:00,City_C,Purchase,0,45,1744.08,95,-444.2
TID04017,4430.54,2023-06-17 08:00:00,City_D,Transfer,0,45,1169.99,39,3260.55
TID04018,4478.55,2023-06-17 09:00:00,City_B,Withdrawal,0,24,482.46,92,3996.09
TID04019,1487.14,2023-06-17 10:00:00,City_D,Purchase,0,46,836.55,25,650.59
TID04020,1150.74,2023-06-17 11:00:00,City_A,Transfer,0,12,1952.48,83,-801.74
TID04021,2057.11,2023-06-17 12:00:00,City_C,Purchase,0,45,1235.16,68,821.95
TID04022,1203.42,2023-06-17 13:00:00,City_A,Purchase,0,32,1573.14,34,-369.72
TID04023,3362.25,2023-06-17 14:00:00,City_B,Purchase,0,18,927.24,96,2435.01
TID04024,4130.5,2023-06-17 15:00:00,City_A,Purchase,0,13,1087.41,89,3043.09
TID04025,3365.79,2023-06-17 16:00:00,City_C,Transfer,0,4,886.46,86,2479.33
TID04026,4121.93,2023-06-17 17:00:00,City_B,Withdrawal,0,23,1420.7,53,2701.23
TID04027,1985.56,2023-06-17 18:00:00,City_B,Withdrawal,0,10,1710.37,92,275.19
TID04028,782.43,2023-06-17 19:00:00,City_C,Transfer,0,5,1039.36,55,-256.93
TID04029,3690.02,2023-06-17 20:00:00,City_C,Withdrawal,0,40,987.69,53,2702.33
TID04030,1803.01,2023-06-17 21:00:00,City_C,Purchase,0,14,713.56,18,1089.45
TID04031,3356.68,2023-06-17 22:00:00,City_A,Purchase,0,34,395.34,7,2961.34
TID04032,1353.95,2023-06-17 23:00:00,City_D,Purchase,0,28,1881.53,63,-527.58
TID04033,407.07,2023-06-18 00:00:00,City_A,Transfer,0,8,666.36,75,-259.29
TID04034,4962.92,2023-06-18 01:00:00,City_A,Purchase,0,16,1611.35,42,3351.57
TID04035,781.85,2023-06-18 02:00:00,City_D,Purchase,0,31,1444.93,11,-663.08
TID04036,4942.12,2023-06-18 03:00:00,City_C,Transfer,0,7,1592.29,9,3349.83
TID04037,4886.42,2023-06-18 04:00:00,City_C,Purchase,0,3,1876.7,35,3009.72
TID04038,3969.3,2023-06-18 05:00:00,City_D,Purchase,0,29,1265.57,87,2703.73
TID04039,3297.46,2023-06-18 06:00:00,City_D,Withdrawal,0,36,1801.0,97,1496.46
TID04040,2889.46,2023-06-18 07:00:00,City_A,Transfer,0,39,377.01,65,2512.45
TID04041,4330.64,2023-06-18 08:00:00,City_B,Purchase,0,4,1272.09,84,3058.55
TID04042,1447.91,2023-06-18 09:00:00,City_D,Purchase,0,9,1555.94,5,-108.03
TID04043,2338.94,2023-06-18 10:00:00,City_A,Purchase,0,17,579.7,93,1759.24
TID04044,3097.33,2023-06-18 11:00:00,City_B,Purchase,0,49,1494.47,26,1602.86
TID04045,2056.54,2023-06-18 12:00:00,City_C,Withdrawal,0,20,1568.03,51,488.51
TID04046,2138.0,2023-06-18 13:00:00,City_C,Withdrawal,0,14,1670.82,38,467.18
TID04047,1652.09,2023-06-18 14:00:00,City_A,Withdrawal,0,46,660.12,3,991.97
TID04048,2821.59,2023-06-18 15:00:00,City_A,Withdrawal,0,29,1379.13,85,1442.46
TID04049,4253.02,2023-06-18 16:00:00,City_D,Transfer,0,13,643.29,59,3609.73
TID04050,1008.44,2023-06-18 17:00:00,City_C,Purchase,0,36,1491.13,13,-482.69
TID04051,4672.23,2023-06-18 18:00:00,City_A,Withdrawal,0,45,952.8,95,3719.43
TID04052,3445.75,2023-06-18 19:00:00,City_C,Purchase,0,17,1215.21,81,2230.54
TID04053,4116.54,2023-06-18 20:00:00,City_C,Transfer,0,47,860.89,35,3255.65
TID04054,2781.4,2023-06-18 21:00:00,City_D,Purchase,0,43,365.87,87,2415.53
TID04055,3897.8,2023-06-18 22:00:00,City_B,Purchase,0,4,397.16,3,3500.64
TID04056,81.99,2023-06-18 23:00:00,City_D,Withdrawal,0,20,201.26,53,-119.27
TID04057,4092.08,2023-06-19 00:00:00,City_A,Withdrawal,0,11,1255.24,55,2836.84
TID04058,201.65,2023-06-19 01:00:00,City_D,Transfer,0,42,1704.84,45,-1503.19
TID04059,4449.68,2023-06-19 02:00:00,City_D,Purchase,0,22,90.63,66,4359.05
TID04060,4959.82,2023-06-19 03:00:00,City_C,Withdrawal,0,45,179.17,67,4780.65
TID04061,1471.04,2023-06-19 04:00:00,City_D,Withdrawal,0,8,942.06,84,528.98
TID04062,1052.38,2023-06-19 05:00:00,City_A,Withdrawal,0,28,1488.56,44,-436.18
TID04063,3827.05,2023-06-19 06:00:00,City_B,Transfer,0,45,357.53,73,3469.52
TID04064,1265.88,2023-06-19 07:00:00,City_D,Purchase,0,41,579.72,68,686.16
TID04065,4327.95,2023-06-19 08:00:00,City_D,Withdrawal,0,30,502.41,62,3825.54
TID04066,515.11,2023-06-19 09:00:00,City_B,Purchase,0,33,828.15,25,-313.04
TID04067,630.65,2023-06-19 10:00:00,City_A,Transfer,0,33,488.75,52,141.9
TID04068,4895.78,2023-06-19 11:00:00,City_A,Purchase,0,47,737.57,50,4158.21
TID04069,3369.52,2023-06-19 12:00:00,City_D,Withdrawal,0,36,1470.66,1,1898.86
TID04070,4234.59,2023-06-19 13:00:00,City_C,Purchase,0,27,1241.47,39,2993.12
TID04071,1622.32,2023-06-19 14:00:00,City_D,Purchase,0,20,208.3,52,1414.02
TID04072,3382.74,2023-06-19 15:00:00,City_B,Transfer,1,33,1293.6,76,2089.14
TID04073,2971.61,2023-06-19 16:00:00,City_B,Transfer,1,25,980.3,40,1991.31
TID04074,3016.15,2023-06-19 17:00:00,City_B,Purchase,0,44,1872.4,60,1143.75
TID04075,3412.98,2023-06-19 18:00:00,City_D,Purchase,0,43,614.14,88,2798.84
TID04076,2877.22,2023-06-19 19:00:00,City_D,Purchase,0,19,1466.02,73,1411.2
TID04077,2145.88,2023-06-19 20:00:00,City_A,Transfer,0,47,1475.18,84,670.7
TID04078,1380.34,2023-06-19 21:00:00,City_C,Transfer,0,21,481.93,69,898.41
TID04079,3843.14,2023-06-19 22:00:00,City_D,Purchase,0,42,1811.29,20,2031.85
TID04080,1132.14,2023-06-19 23:00:00,City_A,Transfer,0,33,1007.81,85,124.33
TID04081,3462.08,2023-06-20 00:00:00,City_D,Withdrawal,0,3,1373.82,2,2088.26
TID04082,1167.43,2023-06-20 01:00:00,City_A,Transfer,0,14,334.42,85,833.01
TID04083,3127.03,2023-06-20 02:00:00,City_A,Transfer,0,15,552.72,88,2574.31
TID04084,3735.64,2023-06-20 03:00:00,City_C,Transfer,0,33,1192.91,9,2542.73
TID04085,1094.35,2023-06-20 04:00:00,City_D,Withdrawal,0,42,672.1,39,422.25
TID04086,300.66,2023-06-20 05:00:00,City_A,Withdrawal,0,22,1024.4,30,-723.74
TID04087,655.74,2023-06-20 06:00:00,City_B,Withdrawal,0,1,779.31,54,-123.57
TID04088,3030.38,2023-06-20 07:00:00,City_B,Purchase,0,31,1299.08,82,1731.3
TID04089,4247.38,2023-06-20 08:00:00,City_B,Purchase,0,47,999.93,58,3247.45
TID04090,225.94,2023-06-20 09:00:00,City_C,Withdrawal,0,35,58.99,44,166.95
TID04091,3671.02,2023-06-20 10:00:00,City_A,Purchase,0,20,1316.88,43,2354.14
TID04092,1707.25,2023-06-20 11:00:00,City_C,Purchase,0,32,873.14,10,834.11
TID04093,2393.16,2023-06-20 12:00:00,City_D,Purchase,0,12,716.31,48,1676.85
TID04094,4644.37,2023-06-20 13:00:00,City_D,Withdrawal,0,16,233.59,85,4410.78
TID04095,1660.53,2023-06-20 14:00:00,City_A,Transfer,0,8,479.72,86,1180.81
TID04096,2327.22,2023-06-20 15:00:00,City_B,Withdrawal,0,14,486.36,17,1840.86
TID04097,69.4,2023-06-20 16:00:00,City_A,Withdrawal,0,18,1873.97,5,-1804.57
TID04098,408.91,2023-06-20 17:00:00,City_A,Purchase,0,30,893.4,70,-484.49
TID04099,1293.7,2023-06-20 18:00:00,City_A,Purchase,0,33,132.03,74,1161.67
TID04100,140.23,2023-06-20 19:00:00,City_C,Transfer,0,34,320.69,64,-180.46
TID04101,3157.25,2023-06-20 20:00:00,City_D,Transfer,0,44,204.11,66,2953.14
TID04102,2132.57,2023-06-20 21:00:00,City_A,Transfer,0,49,1198.3,71,934.27
TID04103,2741.18,2023-06-20 22:00:00,City_A,Transfer,0,34,413.91,4,2327.27
TID04104,874.06,2023-06-20 23:00:00,City_A,Withdrawal,0,49,1022.19,83,-148.13
TID04105,1480.36,2023-06-21 00:00:00,City_C,Transfer,0,7,771.62,28,708.74
TID04106,3319.46,2023-06-21 01:00:00,City_C,Withdrawal,0,6,1617.56,84,1701.9
TID04107,4826.55,2023-06-21 02:00:00,City_C,Purchase,0,6,674.95,94,4151.6
TID04108,253.03,2023-06-21 03:00:00,City_A,Transfer,0,22,943.62,38,-690.59
TID04109,4452.03,2023-06-21 04:00:00,City_B,Purchase,0,8,1456.51,66,2995.52
TID04110,2884.83,2023-06-21 05:00:00,City_B,Purchase,0,37,895.03,67,1989.8
TID04111,2820.03,2023-06-21 06:00:00,City_B,Withdrawal,0,15,1596.77,60,1223.26
TID04112,2501.89,2023-06-21 07:00:00,City_D,Transfer,0,26,1340.28,47,1161.61
TID04113,347.9,2023-06-21 08:00:00,City_A,Withdrawal,0,39,850.53,25,-502.63
TID04114,450.29,2023-06-21 09:00:00,City_B,Purchase,0,3,1032.76,66,-582.47
TID04115,3004.96,2023-06-21 10:00:00,City_B,Transfer,0,10,1936.05,79,1068.91
TID04116,1705.45,2023-06-21 11:00:00,City_B,Purchase,0,3,1340.14,67,365.31
TID04117,4586.42,2023-06-21 12:00:00,City_A,Purchase,0,30,1814.74,69,2771.68
TID04118,2033.55,2023-06-21 13:00:00,City_B,Transfer,0,46,398.58,40,1634.97
TID04119,717.26,2023-06-21 14:00:00,City_B,Transfer,0,22,992.31,50,-275.05
TID04120,3573.88,2023-06-21 15:00:00,City_A,Transfer,0,3,1821.89,40,1751.99
TID04121,1467.47,2023-06-21 16:00:00,City_D,Withdrawal,0,1,679.09,37,788.38
TID04122,2627.83,2023-06-21 17:00:00,City_C,Withdrawal,0,33,1936.95,91,690.88
TID04123,3489.47,2023-06-21 18:00:00,City_B,Purchase,0,19,239.3,69,3250.17
TID04124,4501.42,2023-06-21 19:00:00,City_C,Transfer,0,36,1810.21,17,2691.21
TID04125,3961.16,2023-06-21 20:00:00,City_D,Purchase,1,34,918.16,62,3043.0
TID04126,3382.13,2023-06-21 21:00:00,City_D,Purchase,0,31,193.8,41,3188.33
TID04127,3398.49,2023-06-21 22:00:00,City_B,Purchase,0,43,1765.07,76,1633.42
TID04128,4729.68,2023-06-21 23:00:00,City_A,Purchase,0,24,541.28,42,4188.4
TID04129,1479.82,2023-06-22 00:00:00,City_D,Purchase,0,12,93.39,31,1386.43
TID04130,6.56,2023-06-22 01:00:00,City_C,Transfer,0,13,314.82,33,-308.26
TID04131,1360.5,2023-06-22 02:00:00,City_C,Withdrawal,0,16,1335.27,43,25.23
TID04132,1090.24,2023-06-22 03:00:00,City_C,Transfer,0,16,1956.73,93,-866.49
TID04133,3309.51,2023-06-22 04:00:00,City_C,Transfer,0,20,267.35,67,3042.16
TID04134,3168.92,2023-06-22 05:00:00,City_D,Transfer,0,41,950.8,38,2218.12
TID04135,2967.71,2023-06-22 06:00:00,City_B,Withdrawal,0,48,402.24,41,2565.47
TID04136,82.2,2023-06-22 07:00:00,City_B,Withdrawal,0,27,1502.82,63,-1420.62
TID04137,3644.16,2023-06-22 08:00:00,City_C,Withdrawal,0,39,280.21,40,3363.95
TID04138,1618.33,2023-06-22 09:00:00,City_B,Transfer,0,13,517.69,30,1100.64
TID04139,3325.61,2023-06-22 10:00:00,City_C,Withdrawal,1,4,432.99,47,2892.62
TID04140,2783.34,2023-06-22 11:00:00,City_C,Purchase,0,32,1127.41,22,1655.93
TID04141,1714.31,2023-06-22 12:00:00,City_A,Withdrawal,0,45,1752.71,96,-38.4
TID04142,673.75,2023-06-22 13:00:00,City_D,Transfer,1,40,1046.63,55,-372.88
TID04143,473.0,2023-06-22 14:00:00,City_D,Transfer,0,34,163.57,43,309.43
TID04144,4157.76,2023-06-22 15:00:00,City_C,Purchase,0,39,1148.61,61,3009.15
TID04145,4592.07,2023-06-22 16:00:00,City_D,Withdrawal,0,43,1605.17,74,2986.9
TID04146,3249.29,2023-06-22 17:00:00,City_B,Withdrawal,0,17,307.7,32,2941.59
TID04147,518.07,2023-06-22 18:00:00,City_C,Purchase,0,24,191.79,4,326.28
TID04148,2010.73,2023-06-22 19:00:00,City_A,Transfer,0,29,416.23,93,1594.5
TID04149,3644.97,2023-06-22 20:00:00,City_B,Transfer,0,46,1504.87,45,2140.1
TID04150,3899.32,2023-06-22 21:00:00,City_A,Withdrawal,0,28,1203.78,72,2695.54
TID04151,591.97,2023-06-22 22:00:00,City_A,Withdrawal,0,45,1104.16,20,-512.19
TID04152,1.15,2023-06-22 23:00:00,City_D,Withdrawal,0,47,536.49,71,-535.34
TID04153,3560.97,2023-06-23 00:00:00,City_D,Withdrawal,0,22,697.86,65,2863.11
TID04154,1783.62,2023-06-23 01:00:00,City_C,Withdrawal,0,28,1933.48,60,-149.86
TID04155,1273.15,2023-06-23 02:00:00,City_D,Transfer,0,25,519.22,89,753.93
TID04156,65.47,2023-06-23 03:00:00,City_A,Transfer,0,41,1808.21,26,-1742.74
TID04157,2701.96,2023-06-23 04:00:00,City_A,Transfer,0,3,1182.04,73,1519.92
TID04158,4255.9,2023-06-23 05:00:00,City_B,Transfer,0,13,290.43,23,3965.47
TID04159,4788.2,2023-06-23 06:00:00,City_A,Purchase,0,31,961.26,40,3826.94
TID04160,2829.16,2023-06-23 07:00:00,City_C,Transfer,0,13,1899.67,2,929.49
TID04161,2572.79,2023-06-23 08:00:00,City_C,Purchase,0,41,866.2,26,1706.59
TID04162,426.2,2023-06-23 09:00:00,City_D,Transfer,0,18,1733.6,78,-1307.4
TID04163,2744.82,2023-06-23 10:00:00,City_D,Withdrawal,0,37,550.04,62,2194.78
TID04164,1900.52,2023-06-23 11:00:00,City_D,Withdrawal,0,43,1163.3,44,737.22
TID04165,3036.07,2023-06-23 12:00:00,City_C,Withdrawal,0,34,1695.51,31,1340.56
TID04166,1944.24,2023-06-23 13:00:00,City_A,Purchase,0,17,1845.34,26,98.9
TID04167,1202.26,2023-06-23 14:00:00,City_D,Transfer,0,21,997.36,83,204.9
TID04168,475.73,2023-06-23 15:00:00,City_B,Transfer,0,36,1297.39,5,-821.66
TID04169,1575.28,2023-06-23 16:00:00,City_D,Purchase,0,40,55.81,70,1519.47
TID04170,484.13,2023-06-23 17:00:00,City_C,Purchase,1,19,543.79,35,-59.66
TID04171,885.31,2023-06-23 18:00:00,City_D,Purchase,0,12,593.49,16,291.82
TID04172,4936.69,2023-06-23 19:00:00,City_A,Purchase,0,28,232.31,31,4704.38
TID04173,2221.07,2023-06-23 20:00:00,City_D,Purchase,0,11,595.41,82,1625.66
TID04174,2659.83,2023-06-23 21:00:00,City_C,Withdrawal,0,48,676.19,14,1983.64
TID04175,4368.22,2023-06-23 22:00:00,City_C,Transfer,0,37,1939.09,25,2429.13
TID04176,4977.85,2023-06-23 23:00:00,City_B,Purchase,0,28,1353.77,79,3624.08
TID04177,2913.99,2023-06-24 00:00:00,City_C,Withdrawal,0,35,880.71,90,2033.28
TID04178,4062.56,2023-06-24 01:00:00,City_B,Purchase,0,44,1976.71,75,2085.85
TID04179,1635.38,2023-06-24 02:00:00,City_A,Withdrawal,0,15,348.8,71,1286.58
TID04180,1529.41,2023-06-24 03:00:00,City_C,Purchase,0,16,978.3,18,551.11
TID04181,2014.12,2023-06-24 04:00:00,City_D,Transfer,0,45,1311.77,50,702.35
TID04182,3362.86,2023-06-24 05:00:00,City_A,Purchase,0,7,158.38,20,3204.48
TID04183,3411.28,2023-06-24 06:00:00,City_D,Purchase,0,47,1448.15,56,1963.13
TID04184,1576.88,2023-06-24 07:00:00,City_D,Transfer,0,3,244.74,2,1332.14
TID04185,666.92,2023-06-24 08:00:00,City_D,Transfer,0,31,323.55,26,343.37
TID04186,3162.35,2023-06-24 09:00:00,City_A,Purchase,0,12,361.39,23,2800.96
TID04187,642.5,2023-06-24 10:00:00,City_A,Transfer,0,8,1861.34,32,-1218.84
TID04188,2892.88,2023-06-24 11:00:00,City_C,Transfer,0,25,1382.31,13,1510.57
TID04189,3467.42,2023-06-24 12:00:00,City_D,Withdrawal,0,44,1328.08,13,2139.34
TID04190,3503.36,2023-06-24 13:00:00,City_B,Transfer,0,35,1133.21,17,2370.15
TID04191,3767.61,2023-06-24 14:00:00,City_C,Transfer,0,12,620.97,89,3146.64
TID04192,4364.42,2023-06-24 15:00:00,City_A,Purchase,0,21,1260.73,58,3103.69
TID04193,2500.3,2023-06-24 16:00:00,City_B,Purchase,0,26,849.79,86,1650.51
TID04194,3651.52,2023-06-24 17:00:00,City_A,Withdrawal,0,2,333.56,27,3317.96
TID04195,3096.24,2023-06-24 18:00:00,City_B,Purchase,0,14,1394.71,17,1701.53
TID04196,934.01,2023-06-24 19:00:00,City_C,Transfer,0,46,302.69,90,631.32
TID04197,129.42,2023-06-24 20:00:00,City_B,Transfer,0,4,421.8,38,-292.38
TID04198,1423.42,2023-06-24 21:00:00,City_C,Transfer,0,17,1644.51,14,-221.09
TID04199,2215.73,2023-06-24 22:00:00,City_A,Purchase,0,47,1337.23,14,878.5
TID04200,3085.91,2023-06-24 23:00:00,City_B,Transfer,0,48,1280.43,12,1805.48
TID04201,4249.95,2023-06-25 00:00:00,City_D,Transfer,0,5,865.5,69,3384.45
TID04202,982.03,2023-06-25 01:00:00,City_D,Withdrawal,0,24,822.75,68,159.28
TID04203,628.62,2023-06-25 02:00:00,City_A,Withdrawal,0,49,1396.01,55,-767.39
TID04204,4817.44,2023-06-25 03:00:00,City_B,Withdrawal,0,7,1493.01,63,3324.43
TID04205,541.11,2023-06-25 04:00:00,City_D,Purchase,0,23,1044.92,29,-503.81
TID04206,2392.98,2023-06-25 05:00:00,City_C,Transfer,0,47,1940.08,89,452.9
TID04207,2928.23,2023-06-25 06:00:00,City_B,Transfer,0,17,1913.61,45,1014.62
TID04208,2707.33,2023-06-25 07:00:00,City_B,Transfer,0,12,854.24,4,1853.09
TID04209,431.07,2023-06-25 08:00:00,City_D,Withdrawal,0,11,1650.21,16,-1219.14
TID04210,286.08,2023-06-25 09:00:00,City_C,Transfer,0,11,1109.37,66,-823.29
TID04211,528.31,2023-06-25 10:00:00,City_C,Transfer,0,34,1047.92,23,-519.61
TID04212,2928.35,2023-06-25 11:00:00,City_C,Transfer,0,47,157.18,68,2771.17
TID04213,2722.18,2023-06-25 12:00:00,City_B,Transfer,0,37,1169.25,20,1552.93
TID04214,1169.47,2023-06-25 13:00:00,City_A,Transfer,0,29,1806.13,17,-636.66
TID04215,3189.23,2023-06-25 14:00:00,City_B,Purchase,0,48,1571.26,52,1617.97
TID04216,4100.52,2023-06-25 15:00:00,City_B,Transfer,0,36,1583.32,6,2517.2
TID04217,208.85,2023-06-25 16:00:00,City_D,Purchase,0,27,361.86,82,-153.01
TID04218,2491.15,2023-06-25 17:00:00,City_A,Transfer,0,42,748.98,84,1742.17
TID04219,3446.86,2023-06-25 18:00:00,City_C,Purchase,0,22,504.75,39,2942.11
TID04220,1262.31,2023-06-25 19:00:00,City_D,Transfer,0,2,666.03,34,596.28
TID04221,1539.55,2023-06-25 20:00:00,City_B,Transfer,0,47,1180.1,54,359.45
TID04222,3068.58,2023-06-25 21:00:00,City_A,Transfer,0,36,761.33,88,2307.25
TID04223,4489.78,2023-06-25 22:00:00,City_C,Transfer,0,48,1143.36,82,3346.42
TID04224,4049.81,2023-06-25 23:00:00,City_C,Withdrawal,0,30,905.08,94,3144.73
TID04225,2916.07,2023-06-26 00:00:00,City_B,Transfer,0,7,608.9,65,2307.17
TID04226,3651.38,2023-06-26 01:00:00,City_C,Purchase,0,12,236.04,87,3415.34
TID04227,1824.75,2023-06-26 02:00:00,City_C,Withdrawal,1,3,1789.08,29,35.67
TID04228,3205.19,2023-06-26 03:00:00,City_A,Withdrawal,0,17,72.18,41,3133.01
TID04229,2331.44,2023-06-26 04:00:00,City_D,Transfer,0,41,53.22,63,2278.22
TID04230,950.49,2023-06-26 05:00:00,City_A,Purchase,0,32,1662.26,32,-711.77
TID04231,3508.99,2023-06-26 06:00:00,City_D,Purchase,1,8,1993.78,66,1515.21
TID04232,2782.77,2023-06-26 07:00:00,City_D,Withdrawal,0,23,1467.85,45,1314.92
TID04233,1793.75,2023-06-26 08:00:00,City_D,Purchase,0,38,79.78,17,1713.97
TID04234,4556.78,2023-06-26 09:00:00,City_C,Transfer,0,30,492.05,43,4064.73
TID04235,105.65,2023-06-26 10:00:00,City_A,Transfer,0,15,1945.05,66,-1839.4
TID04236,1579.55,2023-06-26 11:00:00,City_C,Transfer,0,10,1626.78,68,-47.23
TID04237,285.35,2023-06-26 12:00:00,City_B,Transfer,0,38,1155.26,34,-869.91
TID04238,3832.87,2023-06-26 13:00:00,City_A,Transfer,0,15,511.88,1,3320.99
TID04239,3510.84,2023-06-26 14:00:00,City_D,Withdrawal,0,30,78.02,23,3432.82
TID04240,1657.43,2023-06-26 15:00:00,City_C,Transfer,0,46,90.68,6,1566.75
TID04241,3378.64,2023-06-26 16:00:00,City_C,Transfer,0,26,1243.36,16,2135.28
TID04242,1980.29,2023-06-26 17:00:00,City_A,Withdrawal,0,45,92.57,2,1887.72
TID04243,3781.51,2023-06-26 18:00:00,City_A,Withdrawal,0,14,1987.58,76,1793.93
TID04244,2271.46,2023-06-26 19:00:00,City_D,Withdrawal,0,3,407.6,27,1863.86
TID04245,2061.99,2023-06-26 20:00:00,City_D,Purchase,0,36,1435.88,19,626.11
TID04246,4673.71,2023-06-26 21:00:00,City_B,Purchase,0,26,352.37,28,4321.34
TID04247,1255.14,2023-06-26 22:00:00,City_D,Transfer,0,14,1103.18,35,151.96
TID04248,603.12,2023-06-26 23:00:00,City_C,Transfer,0,31,207.19,68,395.93
TID04249,2923.13,2023-06-27 00:00:00,City_B,Transfer,0,14,1545.22,49,1377.91
TID04250,4846.64,2023-06-27 01:00:00,City_B,Purchase,0,40,1190.6,7,3656.04
TID04251,1889.82,2023-06-27 02:00:00,City_B,Transfer,0,10,218.03,37,1671.79
TID04252,311.12,2023-06-27 03:00:00,City_A,Transfer,0,9,1704.74,25,-1393.62
TID04253,1697.19,2023-06-27 04:00:00,City_D,Purchase,0,46,1116.69,41,580.5
TID04254,2530.15,2023-06-27 05:00:00,City_B,Withdrawal,0,40,1847.11,81,683.04
TID04255,810.45,2023-06-27 06:00:00,City_A,Purchase,0,43,1837.42,62,-1026.97
TID04256,3290.85,2023-06-27 07:00:00,City_A,Transfer,0,42,1844.99,41,1445.86
TID04257,4988.75,2023-06-27 08:00:00,City_B,Purchase,1,18,201.68,14,4787.07
TID04258,2259.25,2023-06-27 09:00:00,City_B,Withdrawal,0,36,285.87,54,1973.38
TID04259,1774.29,2023-06-27 10:00:00,City_C,Withdrawal,0,36,1976.03,2,-201.74
TID04260,2004.12,2023-06-27 11:00:00,City_B,Withdrawal,0,12,1000.82,88,1003.3
TID04261,576.62,2023-06-27 12:00:00,City_C,Withdrawal,0,40,514.52,79,62.1
TID04262,4416.48,2023-06-27 13:00:00,City_B,Withdrawal,0,3,1550.85,48,2865.63
TID04263,2074.71,2023-06-27 14:00:00,City_B,Withdrawal,1,18,565.36,51,1509.35
TID04264,1936.98,2023-06-27 15:00:00,City_D,Transfer,0,7,1468.07,97,468.91
TID04265,3298.79,2023-06-27 16:00:00,City_B,Transfer,0,31,1682.71,55,1616.08
TID04266,2210.73,2023-06-27 17:00:00,City_B,Purchase,0,1,1579.31,12,631.42
TID04267,3241.52,2023-06-27 18:00:00,City_C,Transfer,0,31,584.39,83,2657.13
TID04268,308.17,2023-06-27 19:00:00,City_C,Withdrawal,0,13,833.16,69,-524.99
TID04269,4068.8,2023-06-27 20:00:00,City_D,Transfer,0,29,855.84,1,3212.96
